LoanId,MonthEndDate,LoanStatusType,DefermentType,MonthlyPaymentAmount,NextDueDate,CurrentPaymentDueAmount,PastPaymentDueAmount
119216,2/28/22,DEFER     ,MININCOME,0,2/4/23,0,0
119216,3/31/22,DEFER     ,MININCOME,0,2/4/23,0,0
119216,4/30/22,DEFER     ,MININCOME,0,2/4/23,0,0
119217,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119217,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119217,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119217,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119217,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119217,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119217,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119217,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119217,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119217,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119217,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119217,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119217,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119217,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119217,11/30/21,REPAY     ,NULL,622.92,12/4/21,622.92,0
119217,12/31/21,DEFER     ,MININCOME,622.92,12/4/22,0,0
119217,1/31/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119217,2/28/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119217,3/31/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119217,4/30/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119218,9/30/20,DEFER     ,INTERIM,0,3/4/22,0,0
119218,10/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119218,11/30/20,DEFER     ,INTERIM,0,3/4/22,0,0
119218,12/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119218,1/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119218,2/28/21,DEFER     ,INTERIM,0,3/4/22,0,0
119218,3/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119218,4/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119218,5/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119218,6/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119218,7/31/21,DEFER     ,INTERIM,0,11/4/21,0,0
119218,8/31/21,DEFER     ,INTERIM,0,11/4/21,0,0
119218,9/30/21,DEFER     ,INTERIM,0,11/4/21,0,0
119218,10/31/21,REPAY     ,NULL,622.92,11/4/21,622.92,0
119218,11/30/21,REPAY     ,NULL,622.92,11/4/21,622.92,622.92
119218,12/31/21,REPAY     ,NULL,622.92,11/4/21,622.92,1245.84
119218,1/31/22,REPAY     ,NULL,622.92,11/4/21,622.92,1868.76
119218,2/28/22,REPAY     ,NULL,622.92,11/4/21,622.92,2491.68
119218,3/31/22,REPAY     ,NULL,622.92,11/4/21,622.92,3114.6
119218,4/30/22,REPAY     ,NULL,622.92,11/4/21,0,41800
119219,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119219,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119219,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119219,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119219,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119219,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119219,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119219,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119219,5/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119219,6/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119219,7/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119219,8/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119219,9/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119219,10/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119219,11/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119219,12/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119219,1/31/22,REPAY     ,NULL,0,3/4/22,0,0
119219,2/28/22,REPAY     ,NULL,622.92,3/4/22,622.92,0
119219,3/31/22,REPAY     ,NULL,622.92,3/4/22,622.92,622.92
119219,4/30/22,DEFER     ,MININCOME,622.92,3/4/23,0,0
119220,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119220,10/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119220,11/30/20,DEFER     ,INTERIM,0,3/4/22,0,0
119220,12/31/20,DEFER     ,INTERIM,0,4/4/21,0,0
119220,1/31/21,DEFER     ,INTERIM,0,4/4/21,0,0
119220,2/28/21,REPAY     ,NULL,0,4/4/21,0,0
119220,3/31/21,DEFER     ,MININCOME,622.91,4/4/22,0,0
119220,4/30/21,DEFER     ,MININCOME,622.91,4/4/22,0,0
119220,5/31/21,DEFER     ,MININCOME,622.91,4/4/22,0,0
119220,6/30/21,DEFER     ,MININCOME,622.91,4/4/22,0,0
119220,7/31/21,DEFER     ,MININCOME,622.91,4/4/22,0,0
119220,8/31/21,DEFER     ,MININCOME,622.91,4/4/22,0,0
119220,9/30/21,DEFER     ,MININCOME,622.91,4/4/22,0,0
119220,10/31/21,DEFER     ,MININCOME,622.91,4/4/22,0,0
119220,11/30/21,DEFER     ,MININCOME,622.91,4/4/22,0,0
119220,12/31/21,DEFER     ,MININCOME,622.91,4/4/22,0,0
119220,1/31/22,DEFER     ,MININCOME,622.91,4/4/22,0,0
119220,2/28/22,REPAY     ,NULL,622.91,4/4/22,622.91,0
119220,3/31/22,REPAY     ,NULL,622.91,4/4/22,622.91,0
119220,4/30/22,REPAY     ,NULL,622.91,4/4/22,622.91,622.91
119221,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119221,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119221,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119221,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119221,1/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119221,2/28/21,DEFER     ,INTERIM,0,3/4/22,0,0
119221,3/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119221,4/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119221,5/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119221,6/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119221,7/31/21,DEFER     ,INTERIM,0,11/4/21,0,0
119221,8/31/21,DEFER     ,INTERIM,0,11/4/21,0,0
119221,9/30/21,REPAY     ,NULL,622.92,11/4/21,622.92,0
119221,10/31/21,DEFER     ,MININCOME,622.92,11/4/22,0,0
119221,11/30/21,DEFER     ,MININCOME,622.92,11/4/22,0,0
119221,12/31/21,DEFER     ,MININCOME,622.92,11/4/22,0,0
119221,1/31/22,DEFER     ,MININCOME,622.92,11/4/22,0,0
119221,2/28/22,DEFER     ,MININCOME,622.92,11/4/22,0,0
119221,3/31/22,DEFER     ,MININCOME,622.92,11/4/22,0,0
119221,4/30/22,DEFER     ,MININCOME,622.92,11/4/22,0,0
119222,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119222,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119222,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119222,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119222,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119222,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119222,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119222,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119222,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119222,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119222,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119222,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119222,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119222,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119222,11/30/21,REPAY     ,NULL,622.92,12/4/21,622.92,0
119222,12/31/21,REPAY     ,NULL,622.92,12/4/21,622.92,622.92
119222,1/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,1245.84
119222,2/28/22,REPAY     ,NULL,622.92,12/4/21,622.92,1868.76
119222,3/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,2491.68
119222,4/30/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119223,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119223,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119223,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119223,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119223,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119223,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119223,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119223,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119223,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119223,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119223,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119223,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119223,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119223,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119223,11/30/21,REPAY     ,NULL,622.92,12/4/21,622.92,0
119223,12/31/21,REPAY     ,NULL,622.92,12/4/21,622.92,622.92
119223,1/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,1245.84
119223,2/28/22,REPAY     ,NULL,622.92,12/4/21,622.92,1868.76
119223,3/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,2491.68
119223,4/30/22,REPAY     ,NULL,622.92,12/4/21,622.92,3114.6
119224,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119224,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119224,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119224,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119224,1/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,0
119224,2/28/21,REPAY     ,NULL,622.92,3/4/21,622.92,0
119224,3/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,622.92
119224,4/30/21,REPAY     ,NULL,622.92,3/4/21,622.92,1245.84
119224,5/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,1868.76
119224,6/30/21,REPAY     ,NULL,622.92,3/4/21,622.92,2491.68
119224,7/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,3114.6
119224,8/31/21,REPAY     ,NULL,622.92,3/4/21,0,10431.25
119224,9/30/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119224,10/31/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119224,11/30/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119224,12/31/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119224,1/31/22,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119224,2/28/22,DEFAULT   ,NULL,2981.21,3/4/21,0,10431.25
119224,3/31/22,DEFAULT   ,NULL,2981.21,3/4/21,0,10431.25
119224,4/30/22,DEFAULT   ,NULL,2981.21,3/4/21,0,10431.25
119225,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119225,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119225,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119225,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119225,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119225,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119225,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119225,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119225,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119225,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119225,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119225,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119225,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119225,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119225,11/30/21,REPAY     ,NULL,622.92,12/4/21,622.92,0
119225,12/31/21,REPAY     ,NULL,622.92,12/4/21,622.92,622.92
119225,1/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,1245.84
119225,2/28/22,REPAY     ,NULL,622.92,12/4/21,622.92,1868.76
119225,3/31/22,REPAY     ,NULL,622.92,1/4/22,622.92,1868.76
119225,4/30/22,REPAY     ,NULL,622.92,1/4/22,622.92,2491.68
119226,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119226,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119226,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119226,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119226,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119226,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119226,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119226,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119226,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119226,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119226,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119226,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119226,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119226,10/31/21,DEFER     ,MININCOME,0,12/4/22,0,0
119226,11/30/21,DEFER     ,MININCOME,0,12/4/22,0,0
119226,12/31/21,DEFER     ,MININCOME,0,12/4/22,0,0
119226,1/31/22,DEFER     ,MININCOME,0,12/4/22,0,0
119226,2/28/22,DEFER     ,MININCOME,0,12/4/22,0,0
119226,3/31/22,DEFER     ,MININCOME,0,12/4/22,0,0
119226,4/30/22,DEFER     ,MININCOME,0,12/4/22,0,0
119227,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119227,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119227,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119227,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119227,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119227,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119227,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119227,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119227,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119227,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119227,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119227,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119227,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119227,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119227,11/30/21,REPAY     ,NULL,622.92,12/4/21,622.92,0
119227,12/31/21,REPAY     ,NULL,622.92,12/4/21,622.92,622.92
119227,1/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,1245.84
119227,2/28/22,REPAY     ,NULL,622.92,12/4/21,622.92,1868.76
119227,3/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,2491.68
119227,4/30/22,REPAY     ,NULL,622.92,12/4/21,622.92,3114.6
119228,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119228,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119228,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119228,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119228,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119228,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119228,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119228,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119228,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119228,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119228,7/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119228,8/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119228,9/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119228,10/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119228,11/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119228,12/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119228,1/31/22,REPAY     ,NULL,0,3/4/22,0,0
119228,2/28/22,REPAY     ,NULL,622.92,3/4/22,622.92,0
119228,3/31/22,DEFER     ,MININCOME,622.92,6/4/22,0,0
119228,4/30/22,REPAY     ,NULL,622.92,6/4/22,622.92,0
119229,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119229,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119229,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119229,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119229,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119229,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119229,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119229,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119229,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119229,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119229,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119229,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119229,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119229,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119229,11/30/21,REPAY     ,NULL,871.78,12/17/21,871.78,0
119229,12/31/21,REPAY     ,NULL,871.78,1/17/22,871.78,0
119229,1/31/22,REPAY     ,NULL,871.78,2/28/22,0,0
119229,2/28/22,REPAY     ,NULL,871.78,3/28/22,0,0
119229,3/31/22,REPAY     ,NULL,871.78,4/28/22,0,0
119229,4/30/22,REPAY     ,NULL,871.78,5/28/22,0,0
119230,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119230,10/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119230,11/30/20,DEFER     ,INTERIM,0,3/4/22,0,0
119230,12/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119230,1/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119230,2/28/21,DEFER     ,INTERIM,0,3/4/22,0,0
119230,3/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119230,4/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119230,5/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119230,6/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119230,7/31/21,DEFER     ,INTERIM,0,11/4/21,0,0
119230,8/31/21,DEFER     ,INTERIM,0,11/4/21,0,0
119230,9/30/21,DEFER     ,INTERIM,0,11/4/21,0,0
119230,10/31/21,DEFER     ,MININCOME,0,11/4/22,0,0
119230,11/30/21,DEFER     ,MININCOME,0,11/4/22,0,0
119230,12/31/21,DEFER     ,MININCOME,0,11/4/22,0,0
119230,1/31/22,DEFER     ,MININCOME,0,11/4/22,0,0
119230,2/28/22,DEFER     ,MININCOME,0,11/4/22,0,0
119230,3/31/22,DEFER     ,MININCOME,0,11/4/22,0,0
119230,4/30/22,DEFER     ,MININCOME,0,11/4/22,0,0
119231,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119231,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119231,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119231,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119231,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119231,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119231,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119231,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119231,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119231,6/30/21,DEFER     ,INTERIM,0,10/4/21,0,0
119231,7/31/21,DEFER     ,INTERIM,0,10/4/21,0,0
119231,8/31/21,DEFER     ,INTERIM,0,10/4/21,0,0
119231,9/30/21,REPAY     ,NULL,622.92,10/4/21,622.92,0
119231,10/31/21,REPAY     ,NULL,622.92,10/4/21,622.92,622.92
119231,11/30/21,REPAY     ,NULL,622.92,10/4/21,622.92,1245.84
119231,12/31/21,REPAY     ,NULL,622.92,10/4/21,622.92,1868.76
119231,1/31/22,REPAY     ,NULL,622.92,10/4/21,622.92,2491.68
119231,2/28/22,REPAY     ,NULL,622.92,10/4/21,622.92,3114.6
119231,3/31/22,REPAY     ,NULL,622.92,10/4/21,0,41800
119231,4/30/22,DEFAULT   ,NULL,622.92,10/4/21,0,41800
119232,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119232,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119232,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119232,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119232,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119232,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119232,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119232,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119232,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119232,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119232,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119232,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119232,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119232,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119232,11/30/21,DEFER     ,MININCOME,622.92,12/4/22,0,0
119232,12/31/21,DEFER     ,MININCOME,622.92,12/4/22,0,0
119232,1/31/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119232,2/28/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119232,3/31/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119232,4/30/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119233,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119233,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119233,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119233,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119233,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119233,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119233,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119233,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119233,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119233,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119233,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119233,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119233,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119233,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119233,11/30/21,DEFER     ,MININCOME,622.92,12/4/22,0,0
119233,12/31/21,DEFER     ,MININCOME,622.92,12/4/22,0,0
119233,1/31/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119233,2/28/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119233,3/31/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119233,4/30/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119234,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119234,10/31/20,DEFER     ,INTERIM,0,3/4/21,0,0
119234,11/30/20,DEFER     ,INTERIM,0,3/4/21,0,0
119234,12/31/20,DEFER     ,INTERIM,0,3/4/21,0,0
119234,1/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,0
119234,2/28/21,REPAY     ,NULL,622.92,3/4/21,622.92,0
119234,3/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,622.92
119234,4/30/21,REPAY     ,NULL,622.92,3/4/21,622.92,1245.84
119234,5/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,1868.76
119234,6/30/21,REPAY     ,NULL,622.92,3/4/21,622.92,2491.68
119234,7/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,3114.6
119234,8/31/21,REPAY     ,NULL,622.92,3/4/21,0,10431.25
119234,9/30/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119234,10/31/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119234,11/30/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119234,12/31/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119234,1/31/22,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119234,2/28/22,DEFAULT   ,NULL,2981.21,3/4/21,0,10431.25
119234,3/31/22,DEFAULT   ,NULL,2981.21,3/4/21,0,10431.25
119234,4/30/22,DEFAULT   ,NULL,2981.21,3/4/21,0,10431.25
119235,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119235,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119235,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119235,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119235,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
